"case","year","SFCO2_PgCperyr","SFCO2_FFF_PgCperyr","SFCO2_LND_PgCperyr","SFCO2_OCN_PgCperyr","TMCO2_PgC_avg","TMCO2_FFF_PgC_avg","TMCO2_LND_PgC_avg","TMCO2_OCN_PgC_avg","BURDENBC_PgC_avg","co2vmr_ppmv_avg","ch4vmr_ppmv_avg","co2vmr_PgC_avg","ch4vmr_PgC_avg","TMCO2_ppmv_avg"
"iESM45_uncoupled",2006,6.3444270775544,7.95345491526535,0.455563657502426,-2.06459149522893,845.231082005484,916.546245056424,655.061556942685,472.03271462773,8.34354241860515e-05,381.883819985757,1.75601130769947,815.012573092614,3.74766151213541,396.043061203511
"iESM45_uncoupled",2007,4.60354762889869,8.01863216292883,-0.999940667832907,-2.41514386952792,850.790753616794,924.53404239527,654.842544033826,469.823601897842,8.59007300078599e-05,383.873080224774,1.75896474959116,819.258032106856,3.75396471784786,398.648111362108
"iESM45_uncoupled",2008,5.36401027345219,8.08189643878688,-0.0784299804034351,-2.63945618767149,855.787394571588,932.585128484316,654.356970074153,467.2547307021,8.4389829582712e-05,385.965515932043,1.76222510918478,823.723687158373,3.76092294420504,400.989346820199
"iESM45_uncoupled",2009,5.09973860587834,8.14516071027121,-0.731397178701145,-2.31402492092567,860.799759754979,940.699478834383,653.73100992372,464.778705603132,8.158777841631e-05,388.130468080663,1.76557546414482,828.344106063095,3.76807323775991,403.337950052335
"iESM45_uncoupled",2010,4.74306765060667,8.21017401162633,-1.00806619698895,-2.45904016784216,866.20313036271,948.877120615975,653.309738255764,462.425706092545,8.23551325664592e-05,390.290175718256,1.76887014021249,832.953332185605,3.77510470198775,405.869763519518
"iESM45_uncoupled",2011,5.24000273612862,8.39879798870093,-0.645410354378701,-2.51338489974325,870.717958899182,957.181102916073,652.005919244662,459.940371377437,8.24314851941566e-05,392.436889036368,1.77213795714267,837.53482596335,3.78207884371692,407.985240047133
"iESM45_uncoupled",2012,6.62889743168069,8.58875021305627,0.475626369833051,-2.4354791550882,876.971043983032,965.675020426444,652.214973319693,457.490484875009,8.2698771609508e-05,394.592112085103,1.77541188351217,842.134481121832,3.78906602414949,410.915197323074
"iESM45_uncoupled",2013,5.38353281998469,8.77870243546002,-0.78368130123014,-2.6114883152898,882.818727193406,974.358890238144,651.92481238771,454.944459244929,8.2173575113262e-05,396.764404812278,1.77871886137467,846.770566214809,3.79612374274302,413.655198736759
"iESM45_uncoupled",2014,6.23970274823703,8.96865466188343,-0.12003742835031,-2.60891448396737,888.645345070536,983.23271224839,651.500765921804,452.321301560329,8.24441165690583e-05,398.957022295505,1.78209082758403,851.450028195888,3.80332015880688,416.385329738386
"iESM45_uncoupled",2015,6.34636517836554,9.15745341845786,-0.137012383800676,-2.67407585918537,895.088864697251,992.296468543202,651.535900259256,449.665930543083,7.9688015331003e-05,401.167809007172,1.78554227164949,856.168266759915,3.81068619570463,419.404517380934
